path,label,duration
Dataset\TESS\OAF_Sad\OAF_room_sad.wav,sad,2.428115015974441
Dataset\TESS\OAF_Sad\OAF_rose_sad.wav,sad,2.6502826247235194
Dataset\TESS\OAF_Sad\OAF_rot_sad.wav,sad,2.3059310231834194
Dataset\TESS\OAF_Sad\OAF_rough_sad.wav,sad,2.387277791431146
Dataset\TESS\OAF_Sad\OAF_rush_sad.wav,sad,2.440525927746375
Dataset\TESS\OAF_Sad\OAF_said_sad.wav,sad,2.3937085278938315
Dataset\TESS\OAF_Sad\OAF_sail_sad.wav,sad,2.6395920373556154
Dataset\TESS\OAF_Sad\OAF_search_sad.wav,sad,2.446096502007045
Dataset\TESS\OAF_Sad\OAF_seize_sad.wav,sad,2.7127467846317685
Dataset\TESS\OAF_Sad\OAF_sell_sad.wav,sad,2.76652740231015
Dataset\TESS\OAF_Sad\OAF_shack_sad.wav,sad,2.486524125501761
Dataset\TESS\OAF_Sad\OAF_shall_sad.wav,sad,2.443597935610715
Dataset\TESS\OAF_Sad\OAF_shawl_sad.wav,sad,2.6343081838289506
Dataset\TESS\OAF_Sad\OAF_sheep_sad.wav,sad,2.703899401982469
Dataset\TESS\OAF_Sad\OAF_shirt_sad.wav,sad,2.3233390677480132
Dataset\TESS\OAF_Sad\OAF_should_sad.wav,sad,2.635823707708692
Dataset\TESS\OAF_Sad\OAF_shout_sad.wav,sad,2.686286556893586
Dataset\TESS\OAF_Sad\OAF_size_sad.wav,sad,2.5758990743016303
Dataset\TESS\OAF_Sad\OAF_soap_sad.wav,sad,2.7514131236175965
Dataset\TESS\OAF_Sad\OAF_soup_sad.wav,sad,2.613623330875727
Dataset\TESS\OAF_Sad\OAF_sour_sad.wav,sad,2.737240927336774
Dataset\TESS\OAF_Sad\OAF_south_sad.wav,sad,2.7208978454984845
Dataset\TESS\OAF_Sad\OAF_sub_sad.wav,sad,2.541984107479315
Dataset\TESS\OAF_Sad\OAF_such_sad.wav,sad,2.5779061194396657
Dataset\TESS\OAF_Sad\OAF_sure_sad.wav,sad,2.3405013516834603
Dataset\TESS\OAF_Sad\OAF_take_sad.wav,sad,2.5266650282624723
Dataset\TESS\OAF_Sad\OAF_talk_sad.wav,sad,2.6314409764889
Dataset\TESS\OAF_Sad\OAF_tape_sad.wav,sad,2.67563692963054
Dataset\TESS\OAF_Sad\OAF_team_sad.wav,sad,2.665028262472352
Dataset\TESS\OAF_Sad\OAF_tell_sad.wav,sad,2.333742934381912
Dataset\TESS\OAF_Sad\OAF_thin_sad.wav,sad,2.3783484885721307
Dataset\TESS\OAF_Sad\OAF_third_sad.wav,sad,2.524535102809863
Dataset\TESS\OAF_Sad\OAF_thought_sad.wav,sad,2.2744327025477187
Dataset\TESS\OAF_Sad\OAF_thumb_sad.wav,sad,2.537683296469239
Dataset\TESS\OAF_Sad\OAF_time_sad.wav,sad,2.4835749979519948
Dataset\TESS\OAF_Sad\OAF_tip_sad.wav,sad,2.726345539444581
Dataset\TESS\OAF_Sad\OAF_tire_sad.wav,sad,2.607069714098468
Dataset\TESS\OAF_Sad\OAF_ton_sad.wav,sad,2.6536823134267222
Dataset\TESS\OAF_Sad\OAF_tool_sad.wav,sad,2.555050380928975
Dataset\TESS\OAF_Sad\OAF_tough_sad.wav,sad,2.3778160072089785
Dataset\TESS\OAF_Sad\OAF_turn_sad.wav,sad,2.5292045547636604
Dataset\TESS\OAF_Sad\OAF_vine_sad.wav,sad,2.5416154665355943
Dataset\TESS\OAF_Sad\OAF_voice_sad.wav,sad,2.621692471532727
Dataset\TESS\OAF_Sad\OAF_void_sad.wav,sad,2.5723765052838536
Dataset\TESS\OAF_Sad\OAF_vote_sad.wav,sad,2.3324731711313182
Dataset\TESS\OAF_Sad\OAF_wag_sad.wav,sad,2.611493405423118
Dataset\TESS\OAF_Sad\OAF_walk_sad.wav,sad,2.5732776275907265
Dataset\TESS\OAF_Sad\OAF_wash_sad.wav,sad,2.5798312443679854
Dataset\TESS\OAF_Sad\OAF_week_sad.wav,sad,2.6274678463176864
Dataset\TESS\OAF_Sad\OAF_wheat_sad.wav,sad,2.45465716392234
Dataset\TESS\OAF_Sad\OAF_when_sad.wav,sad,2.346112886048988
Dataset\TESS\OAF_Sad\OAF_which_sad.wav,sad,2.496641271401655
Dataset\TESS\OAF_Sad\OAF_whip_sad.wav,sad,2.4746866551978375
Dataset\TESS\OAF_Sad\OAF_white_sad.wav,sad,2.3781027279429834
Dataset\TESS\OAF_Sad\OAF_wife_sad.wav,sad,2.5655361677725894
Dataset\TESS\OAF_Sad\OAF_wire_sad.wav,sad,2.6629392971246006
Dataset\TESS\OAF_Sad\OAF_witch_sad.wav,sad,2.617637421151798
Dataset\TESS\OAF_Sad\OAF_yearn_sad.wav,sad,2.5953551241091177
Dataset\TESS\OAF_Sad\OAF_yes_sad.wav,sad,2.5893749487998687
Dataset\TESS\OAF_Sad\OAF_young_sad.wav,sad,2.326779716556074
Dataset\TESS\OAF_Sad\OAF_youth_sad.wav,sad,2.6888670434996316
Dataset\TESS\YAF_angry\YAF_back_angry.wav,angry,2.0267059883673304
Dataset\TESS\YAF_angry\YAF_bar_angry.wav,angry,2.111165724584255
Dataset\TESS\YAF_angry\YAF_base_angry.wav,angry,2.0648398459900057
Dataset\TESS\YAF_angry\YAF_bath_angry.wav,angry,2.2435897435897436
Dataset\TESS\YAF_angry\YAF_bean_angry.wav,angry,1.707954452363398
Dataset\TESS\YAF_angry\YAF_beg_angry.wav,angry,2.131400016384042
Dataset\TESS\YAF_angry\YAF_bite_angry.wav,angry,1.9776767428524618
Dataset\TESS\YAF_angry\YAF_boat_angry.wav,angry,1.6912017694765298
Dataset\TESS\YAF_angry\YAF_bone_angry.wav,angry,2.161587613664291
Dataset\TESS\YAF_angry\YAF_book_angry.wav,angry,2.018718767920046
Dataset\TESS\YAF_angry\YAF_bought_angry.wav,angry,2.0268698287867615
Dataset\TESS\YAF_angry\YAF_burn_angry.wav,angry,1.6340624231998033
Dataset\TESS\YAF_angry\YAF_cab_angry.wav,angry,2.164331940689768
Dataset\TESS\YAF_angry\YAF_calm_angry.wav,angry,2.104571147702138
Dataset\TESS\YAF_angry\YAF_came_angry.wav,angry,2.215532071762104
Dataset\TESS\YAF_angry\YAF_cause_angry.wav,angry,2.3734332759891865
Dataset\TESS\YAF_angry\YAF_chain_angry.wav,angry,2.172769722290489
Dataset\TESS\YAF_angry\YAF_chair_angry.wav,angry,1.9883263701155074
Dataset\TESS\YAF_angry\YAF_chalk_angry.wav,angry,1.8327598918653232
Dataset\TESS\YAF_angry\YAF_chat_angry.wav,angry,2.3722044728434506
Dataset\TESS\YAF_angry\YAF_check_angry.wav,angry,2.2504710412058655
Dataset\TESS\YAF_angry\YAF_cheek_angry.wav,angry,2.2183173588924388
Dataset\TESS\YAF_angry\YAF_chief_angry.wav,angry,2.2564512165151145
Dataset\TESS\YAF_angry\YAF_choice_angry.wav,angry,1.8671254198410747
Dataset\TESS\YAF_angry\YAF_cool_angry.wav,angry,2.0923650364544932
Dataset\TESS\YAF_angry\YAF_dab_angry.wav,angry,2.221798967805358
Dataset\TESS\YAF_angry\YAF_date_angry.wav,angry,2.2016056361104286
Dataset\TESS\YAF_angry\YAF_dead_angry.wav,angry,2.0095027443270257
Dataset\TESS\YAF_angry\YAF_death_angry.wav,angry,1.894773490620136
Dataset\TESS\YAF_angry\YAF_deep_angry.wav,angry,1.9632997460473498
Dataset\TESS\YAF_angry\YAF_dime_angry.wav,angry,1.7489145572212665
Dataset\TESS\YAF_angry\YAF_dip_angry.wav,angry,2.1200540673384123
Dataset\TESS\YAF_angry\YAF_ditch_angry.wav,angry,2.3008110100761856
Dataset\TESS\YAF_angry\YAF_dodge_angry.wav,angry,2.381010895387892
Dataset\TESS\YAF_angry\YAF_dog_angry.wav,angry,2.1733431637584992
Dataset\TESS\YAF_angry\YAF_doll_angry.wav,angry,2.047022200376833
Dataset\TESS\YAF_angry\YAF_door_angry.wav,angry,1.816908331285328
Dataset\TESS\YAF_angry\YAF_fail_angry.wav,angry,1.8734332759891865
Dataset\TESS\YAF_angry\YAF_fall_angry.wav,angry,1.7796755959695256
Dataset\TESS\YAF_angry\YAF_far_angry.wav,angry,2.1418448431227985
Dataset\TESS\YAF_angry\YAF_fat_angry.wav,angry,1.8416072745146228
Dataset\TESS\YAF_angry\YAF_fit_angry.wav,angry,2.1477021381174737
Dataset\TESS\YAF_angry\YAF_five_angry.wav,angry,2.5033996887032033
Dataset\TESS\YAF_angry\YAF_food_angry.wav,angry,2.133325141312362
Dataset\TESS\YAF_angry\YAF_gap_angry.wav,angry,1.9062013598754812
Dataset\TESS\YAF_angry\YAF_gas_angry.wav,angry,2.317604653067912
Dataset\TESS\YAF_angry\YAF_gaze_angry.wav,angry,2.3170312115999017
Dataset\TESS\YAF_angry\YAF_germ_angry.wav,angry,2.2055787662816417
Dataset\TESS\YAF_angry\YAF_get_angry.wav,angry,2.3339067748013433
Dataset\TESS\YAF_angry\YAF_gin_angry.wav,angry,2.190874088637667
Dataset\TESS\YAF_angry\YAF_goal_angry.wav,angry,2.027361350045056
Dataset\TESS\YAF_angry\YAF_good_angry.wav,angry,2.119234865241255
Dataset\TESS\YAF_angry\YAF_goose_angry.wav,angry,1.9902105349389694
Dataset\TESS\YAF_angry\YAF_gun_angry.wav,angry,2.084336855902351
Dataset\TESS\YAF_angry\YAF_half_angry.wav,angry,2.2221266486442204
Dataset\TESS\YAF_angry\YAF_hall_angry.wav,angry,2.101744900466945
Dataset\TESS\YAF_angry\YAF_hash_angry.wav,angry,2.053780617678381
Dataset\TESS\YAF_angry\YAF_hate_angry.wav,angry,2.1010485786843613
Dataset\TESS\YAF_angry\YAF_have_angry.wav,angry,2.445523060539035
Dataset\TESS\YAF_angry\YAF_haze_angry.wav,angry,2.239125092160236
Dataset\TESS\YAF_angry\YAF_hire_angry.wav,angry,2.0739329892684526
Dataset\TESS\YAF_angry\YAF_hit_angry.wav,angry,2.1169410993692144
Dataset\TESS\YAF_angry\YAF_hole_angry.wav,angry,2.0004505611534364
Dataset\TESS\YAF_angry\YAF_home_angry.wav,angry,1.7657082002129925
Dataset\TESS\YAF_angry\YAF_hurl_angry.wav,angry,1.8886294748914558
Dataset\TESS\YAF_angry\YAF_hush_angry.wav,angry,2.1359875481281234
Dataset\TESS\YAF_angry\YAF_jail_angry.wav,angry,1.970754485131482
Dataset\TESS\YAF_angry\YAF_jar_angry.wav,angry,2.006594576882117
Dataset\TESS\YAF_angry\YAF_join_angry.wav,angry,2.145121651511428
Dataset\TESS\YAF_angry\YAF_judge_angry.wav,angry,2.343737199967232
Dataset\TESS\YAF_angry\YAF_jug_angry.wav,angry,2.078684361431965
Dataset\TESS\YAF_angry\YAF_juice_angry.wav,angry,2.2075038912099614
Dataset\TESS\YAF_angry\YAF_keen_angry.wav,angry,1.9488817891373802
Dataset\TESS\YAF_angry\YAF_keep_angry.wav,angry,2.2215122470713524
Dataset\TESS\YAF_angry\YAF_keg_angry.wav,angry,2.25845826165315
Dataset\TESS\YAF_angry\YAF_kick_angry.wav,angry,2.1190300647169655
Dataset\TESS\YAF_angry\YAF_kill_angry.wav,angry,2.0119603506184975
Dataset\TESS\YAF_angry\YAF_king_angry.wav,angry,1.896944376177603
Dataset\TESS\YAF_angry\YAF_kite_angry.wav,angry,1.9968051118210863
Dataset\TESS\YAF_angry\YAF_knock_angry.wav,angry,2.0079462603424263
Dataset\TESS\YAF_angry\YAF_late_angry.wav,angry,2.104612107806996
Dataset\TESS\YAF_angry\YAF_laud_angry.wav,angry,1.7810682395346933
Dataset\TESS\YAF_angry\YAF_lean_angry.wav,angry,2.256819857458835
Dataset\TESS\YAF_angry\YAF_learn_angry.wav,angry,2.275497665274023
Dataset\TESS\YAF_angry\YAF_lease_angry.wav,angry,2.2697222904890637
Dataset\TESS\YAF_angry\YAF_lid_angry.wav,angry,2.1239862374047678
Dataset\TESS\YAF_angry\YAF_life_angry.wav,angry,2.040509543704432
Dataset\TESS\YAF_angry\YAF_limb_angry.wav,angry,1.888260833947735
Dataset\TESS\YAF_angry\YAF_live_angry.wav,angry,2.00692225772098
Dataset\TESS\YAF_angry\YAF_loaf_angry.wav,angry,2.164045219955763
Dataset\TESS\YAF_angry\YAF_long_angry.wav,angry,2.1585975260096664
Dataset\TESS\YAF_angry\YAF_lore_angry.wav,angry,2.2145490292455148
Dataset\TESS\YAF_angry\YAF_lose_angry.wav,angry,2.3562709920537395
Dataset\TESS\YAF_angry\YAF_lot_angry.wav,angry,1.992217580077005
Dataset\TESS\YAF_angry\YAF_love_angry.wav,angry,1.9859097239288932
Dataset\TESS\YAF_angry\YAF_luck_angry.wav,angry,2.0381748177275334
Dataset\TESS\YAF_angry\YAF_make_angry.wav,angry,2.172278201032195
Dataset\TESS\YAF_angry\YAF_match_angry.wav,angry,2.1273859261079706
Dataset\TESS\YAF_angry\YAF_merge_angry.wav,angry,2.3343573359547802
Dataset\TESS\YAF_angry\YAF_mess_angry.wav,angry,2.1053493896944375
Dataset\TESS\YAF_angry\YAF_met_angry.wav,angry,1.8473826492995822
Dataset\TESS\YAF_angry\YAF_mill_angry.wav,angry,2.089129188170722
Dataset\TESS\YAF_angry\YAF_mob_angry.wav,angry,2.129474891455722
Dataset\TESS\YAF_angry\YAF_mode_angry.wav,angry,1.9242238060129433
Dataset\TESS\YAF_angry\YAF_mood_angry.wav,angry,2.009093143278447
Dataset\TESS\YAF_angry\YAF_moon_angry.wav,angry,2.0144998771196856
Dataset\TESS\YAF_angry\YAF_mop_angry.wav,angry,2.1016629802572293
Dataset\TESS\YAF_angry\YAF_mouse_angry.wav,angry,2.282297042680429
Dataset\TESS\YAF_angry\YAF_nag_angry.wav,angry,2.0894978291144426
Dataset\TESS\YAF_angry\YAF_name_angry.wav,angry,2.207381010895388
Dataset\TESS\YAF_angry\YAF_near_angry.wav,angry,2.0360039321700665
Dataset\TESS\YAF_angry\YAF_neat_angry.wav,angry,2.0654542475628737
Dataset\TESS\YAF_angry\YAF_nice_angry.wav,angry,2.112722208568854
Dataset\TESS\YAF_angry\YAF_note_angry.wav,angry,2.251454083722454
Dataset\TESS\YAF_angry\YAF_numb_angry.wav,angry,2.135414106660113
Dataset\TESS\YAF_angry\YAF_pad_angry.wav,angry,2.1112066846891127
Dataset\TESS\YAF_angry\YAF_page_angry.wav,angry,1.9562546080117964
Dataset\TESS\YAF_angry\YAF_pain_angry.wav,angry,2.184402392070124
Dataset\TESS\YAF_angry\YAF_pass_angry.wav,angry,2.2510854427787335
Dataset\TESS\YAF_angry\YAF_pearl_angry.wav,angry,2.0613991971819448
Dataset\TESS\YAF_angry\YAF_peg_angry.wav,angry,1.976284099287294
Dataset\TESS\YAF_angry\YAF_perch_angry.wav,angry,2.217948717948718
Dataset\TESS\YAF_angry\YAF_phone_angry.wav,angry,2.271729335627099
Dataset\TESS\YAF_angry\YAF_pick_angry.wav,angry,2.047104120586549
Dataset\TESS\YAF_angry\YAF_pike_angry.wav,angry,2.0649627263045796
Dataset\TESS\YAF_angry\YAF_pole_angry.wav,angry,2.177398214139428
Dataset\TESS\YAF_angry\YAF_pool_angry.wav,angry,2.0232243794544114
Dataset\TESS\YAF_angry\YAF_puff_angry.wav,angry,1.921807159826329
Dataset\TESS\YAF_angry\YAF_rag_angry.wav,angry,2.014008355861391
Dataset\TESS\YAF_angry\YAF_raid_angry.wav,angry,2.100925698369788
Dataset\TESS\YAF_angry\YAF_rain_angry.wav,angry,2.3128123207995412
Dataset\TESS\YAF_angry\YAF_raise_angry.wav,angry,2.050749569918899
Dataset\TESS\YAF_angry\YAF_rat_angry.wav,angry,2.350905218317359
Dataset\TESS\YAF_angry\YAF_reach_angry.wav,angry,2.057958548373884
Dataset\TESS\YAF_angry\YAF_read_angry.wav,angry,2.24846399606783
Dataset\TESS\YAF_angry\YAF_red_angry.wav,angry,2.095559924633407
Dataset\TESS\YAF_angry\YAF_ring_angry.wav,angry,2.201441795690997
Dataset\TESS\YAF_angry\YAF_ripe_angry.wav,angry,1.9497009912345376
Dataset\TESS\YAF_angry\YAF_road_angry.wav,angry,2.2514131236175965
Dataset\TESS\YAF_angry\YAF_room_angry.wav,angry,2.119562546080118
Dataset\TESS\YAF_angry\YAF_rose_angry.wav,angry,2.2149176701892355
Dataset\TESS\YAF_angry\YAF_rot_angry.wav,angry,2.0399361022364215
Dataset\TESS\YAF_angry\YAF_rough_angry.wav,angry,2.14565413287458
Dataset\TESS\YAF_angry\YAF_rush_angry.wav,angry,2.2613254689932005
Dataset\TESS\YAF_angry\YAF_said_angry.wav,angry,2.050790530023757
Dataset\TESS\YAF_angry\YAF_sail_angry.wav,angry,2.0883099860735643
Dataset\TESS\YAF_angry\YAF_search_angry.wav,angry,2.212091422954043
Dataset\TESS\YAF_angry\YAF_seize_angry.wav,angry,2.369828786761694
Dataset\TESS\YAF_angry\YAF_sell_angry.wav,angry,2.070287539936102
Dataset\TESS\YAF_angry\YAF_shack_angry.wav,angry,2.0349389694437616
Dataset\TESS\YAF_angry\YAF_shall_angry.wav,angry,2.1524944703858444
Dataset\TESS\YAF_angry\YAF_shawl_angry.wav,angry,2.1794052592774635
Dataset\TESS\YAF_angry\YAF_sheep_angry.wav,angry,2.0926927172933563
Dataset\TESS\YAF_angry\YAF_shirt_angry.wav,angry,2.1212419103792906
Dataset\TESS\YAF_angry\YAF_should_angry.wav,angry,2.1296387318751537
Dataset\TESS\YAF_angry\YAF_shout_angry.wav,angry,2.092160235930204
Dataset\TESS\YAF_angry\YAF_size_angry.wav,angry,2.236339805029901
Dataset\TESS\YAF_angry\YAF_soap_angry.wav,angry,2.225731137871713
Dataset\TESS\YAF_angry\YAF_soup_angry.wav,angry,2.1010076185795037
Dataset\TESS\YAF_angry\YAF_sour_angry.wav,angry,2.134144343409519
Dataset\TESS\YAF_angry\YAF_south_angry.wav,angry,2.2215122470713524
Dataset\TESS\YAF_angry\YAF_sub_angry.wav,angry,2.024944703858442
Dataset\TESS\YAF_angry\YAF_such_angry.wav,angry,2.0652494470385845
Dataset\TESS\YAF_angry\YAF_sure_angry.wav,angry,2.032276562628
Dataset\TESS\YAF_angry\YAF_take_angry.wav,angry,2.1461046940280166
Dataset\TESS\YAF_angry\YAF_talk_angry.wav,angry,2.2713197345785203
Dataset\TESS\YAF_angry\YAF_tape_angry.wav,angry,2.327107397394937
Dataset\TESS\YAF_angry\YAF_team_angry.wav,angry,2.172483001556484
Dataset\TESS\YAF_angry\YAF_tell_angry.wav,angry,2.131031375440321
Dataset\TESS\YAF_angry\YAF_thin_angry.wav,angry,2.203203080199885
Dataset\TESS\YAF_angry\YAF_third_angry.wav,angry,2.2084459736216924
Dataset\TESS\YAF_angry\YAF_thought_angry.wav,angry,2.139182436307037
Dataset\TESS\YAF_angry\YAF_thumb_angry.wav,angry,2.102727942983534
Dataset\TESS\YAF_angry\YAF_time_angry.wav,angry,2.17621037109855
Dataset\TESS\YAF_angry\YAF_tip_angry.wav,angry,2.0710657819284015
Dataset\TESS\YAF_angry\YAF_tire_angry.wav,angry,1.9855001228803146
Dataset\TESS\YAF_angry\YAF_ton_angry.wav,angry,2.175186368477103
Dataset\TESS\YAF_angry\YAF_tool_angry.wav,angry,1.9773081019087408
Dataset\TESS\YAF_angry\YAF_tough_angry.wav,angry,2.256860817563693
Dataset\TESS\YAF_angry\YAF_turn_angry.wav,angry,2.223806012943393
Dataset\TESS\YAF_angry\YAF_vine_angry.wav,angry,2.1760465306791184
Dataset\TESS\YAF_angry\YAF_voice_angry.wav,angry,2.4436388957155732
Dataset\TESS\YAF_angry\YAF_void_angry.wav,angry,2.177766855083149
Dataset\TESS\YAF_angry\YAF_vote_angry.wav,angry,2.113582370770869
Dataset\TESS\YAF_angry\YAF_wag_angry.wav,angry,2.3416482346194805
Dataset\TESS\YAF_angry\YAF_walk_angry.wav,angry,2.3323502908167444
Dataset\TESS\YAF_angry\YAF_wash_angry.wav,angry,2.166011304988941
Dataset\TESS\YAF_angry\YAF_week_angry.wav,angry,1.9622757434259033
Dataset\TESS\YAF_angry\YAF_wheat_angry.wav,angry,2.0331776849348735
Dataset\TESS\YAF_angry\YAF_when_angry.wav,angry,2.022773818300975
Dataset\TESS\YAF_angry\YAF_which_angry.wav,angry,2.147865978536905
Dataset\TESS\YAF_angry\YAF_whip_angry.wav,angry,2.0054886540509544
Dataset\TESS\YAF_angry\YAF_white_angry.wav,angry,2.2377324485950685
Dataset\TESS\YAF_angry\YAF_wife_angry.wav,angry,2.192143851888261
Dataset\TESS\YAF_angry\YAF_wire_angry.wav,angry,2.0666011304988943
Dataset\TESS\YAF_angry\YAF_witch_angry.wav,angry,2.200827394118129
Dataset\TESS\YAF_angry\YAF_yearn_angry.wav,angry,2.073236667485869
Dataset\TESS\YAF_angry\YAF_yes_angry.wav,angry,1.9948390267879086
Dataset\TESS\YAF_angry\YAF_young_angry.wav,angry,2.101212419103793
Dataset\TESS\YAF_angry\YAF_youth_angry.wav,angry,2.4092324076349634
Dataset\TESS\YAF_disgust\YAF_back_disgust.wav,disgust,2.3613090849512575
Dataset\TESS\YAF_disgust\YAF_bar_disgust.wav,disgust,2.70176947652986
Dataset\TESS\YAF_disgust\YAF_base_disgust.wav,disgust,2.7146309494552305
Dataset\TESS\YAF_disgust\YAF_bath_disgust.wav,disgust,2.460514458917015
Dataset\TESS\YAF_disgust\YAF_bean_disgust.wav,disgust,2.2826247235192922
Dataset\TESS\YAF_disgust\YAF_beg_disgust.wav,disgust,2.5816744490865897
Dataset\TESS\YAF_disgust\YAF_bite_disgust.wav,disgust,2.3522569017776687
Dataset\TESS\YAF_disgust\YAF_boat_disgust.wav,disgust,2.3183828950602114
Dataset\TESS\YAF_disgust\YAF_bone_disgust.wav,disgust,2.535717211436061
Dataset\TESS\YAF_disgust\YAF_book_disgust.wav,disgust,2.3090439911526173
Dataset\TESS\YAF_disgust\YAF_bought_disgust.wav,disgust,2.3525436225116736
Dataset\TESS\YAF_disgust\YAF_burn_disgust.wav,disgust,2.241910379290571
Dataset\TESS\YAF_disgust\YAF_cab_disgust.wav,disgust,2.582534611288605
Dataset\TESS\YAF_disgust\YAF_calm_disgust.wav,disgust,2.3093716719914803
Dataset\TESS\YAF_disgust\YAF_came_disgust.wav,disgust,2.545793397231097
Dataset\TESS\YAF_disgust\YAF_cause_disgust.wav,disgust,2.731096911608094
Dataset\TESS\YAF_disgust\YAF_chain_disgust.wav,disgust,2.763578274760383
Dataset\TESS\YAF_disgust\YAF_chair_disgust.wav,disgust,2.4730072908986647
Dataset\TESS\YAF_disgust\YAF_chalk_disgust.wav,disgust,2.5581223887933153
Dataset\TESS\YAF_disgust\YAF_chat_disgust.wav,disgust,2.6549930367821744
Dataset\TESS\YAF_disgust\YAF_check_disgust.wav,disgust,2.7022200376832965
Dataset\TESS\YAF_disgust\YAF_cheek_disgust.wav,disgust,2.5804866060457115
Dataset\TESS\YAF_disgust\YAF_chief_disgust.wav,disgust,2.5266240681576146
Dataset\TESS\YAF_disgust\YAF_choice_disgust.wav,disgust,2.530392397804538
Dataset\TESS\YAF_disgust\YAF_cool_disgust.wav,disgust,2.502703366920619
Dataset\TESS\YAF_disgust\YAF_dab_disgust.wav,disgust,2.4487998689276647
Dataset\TESS\YAF_disgust\YAF_date_disgust.wav,disgust,2.380765134758745
Dataset\TESS\YAF_disgust\YAF_dead_disgust.wav,disgust,2.4279921356598675
Dataset\TESS\YAF_disgust\YAF_death_disgust.wav,disgust,2.683337429343819
Dataset\TESS\YAF_disgust\YAF_deep_disgust.wav,disgust,2.4490456295568115
Dataset\TESS\YAF_disgust\YAF_dime_disgust.wav,disgust,2.5816334889817316
Dataset\TESS\YAF_disgust\YAF_dip_disgust.wav,disgust,2.6278364872614075
Dataset\TESS\YAF_disgust\YAF_ditch_disgust.wav,disgust,2.542434668632752
Dataset\TESS\YAF_disgust\YAF_dodge_disgust.wav,disgust,2.6125993282542805
Dataset\TESS\YAF_disgust\YAF_dog_disgust.wav,disgust,2.601540099942656
Dataset\TESS\YAF_disgust\YAF_doll_disgust.wav,disgust,2.7106578192840174
Dataset\TESS\YAF_disgust\YAF_door_disgust.wav,disgust,2.4487589088228066
Dataset\TESS\YAF_disgust\YAF_fail_disgust.wav,disgust,2.2987630048332925
Dataset\TESS\YAF_disgust\YAF_fall_disgust.wav,disgust,2.4767346604407305
Dataset\TESS\YAF_disgust\YAF_far_disgust.wav,disgust,2.486606045711477
Dataset\TESS\YAF_disgust\YAF_fat_disgust.wav,disgust,2.338371426230851
Dataset\TESS\YAF_disgust\YAF_fit_disgust.wav,disgust,2.5406733841238633
Dataset\TESS\YAF_disgust\YAF_five_disgust.wav,disgust,2.542598509052183
Dataset\TESS\YAF_disgust\YAF_food_disgust.wav,disgust,2.492258540181863
Dataset\TESS\YAF_disgust\YAF_gap_disgust.wav,disgust,2.270295731957074
Dataset\TESS\YAF_disgust\YAF_gas_disgust.wav,disgust,2.7318341934955352
Dataset\TESS\YAF_disgust\YAF_gaze_disgust.wav,disgust,2.509625624641599
Dataset\TESS\YAF_disgust\YAF_germ_disgust.wav,disgust,2.6238633570901944
Dataset\TESS\YAF_disgust\YAF_get_disgust.wav,disgust,2.687392479724748
Dataset\TESS\YAF_disgust\YAF_gin_disgust.wav,disgust,2.4373719996723193
Dataset\TESS\YAF_disgust\YAF_goal_disgust.wav,disgust,2.372040632424019
Dataset\TESS\YAF_disgust\YAF_good_disgust.wav,disgust,2.454902924551487
Dataset\TESS\YAF_disgust\YAF_goose_disgust.wav,disgust,2.590071270582453
Dataset\TESS\YAF_disgust\YAF_gun_disgust.wav,disgust,2.3731875153600392
Dataset\TESS\YAF_disgust\YAF_half_disgust.wav,disgust,2.4406488080609487
Dataset\TESS\YAF_disgust\YAF_hall_disgust.wav,disgust,2.4855410829851725
Dataset\TESS\YAF_disgust\YAF_hash_disgust.wav,disgust,2.4231998033914968
Dataset\TESS\YAF_disgust\YAF_hate_disgust.wav,disgust,2.4161137052510853
Dataset\TESS\YAF_disgust\YAF_have_disgust.wav,disgust,2.615835176538052
Dataset\TESS\YAF_disgust\YAF_haze_disgust.wav,disgust,2.472556729745228
Dataset\TESS\YAF_disgust\YAF_hire_disgust.wav,disgust,2.3484885721307447
Dataset\TESS\YAF_disgust\YAF_hit_disgust.wav,disgust,2.454902924551487
Dataset\TESS\YAF_disgust\YAF_hole_disgust.wav,disgust,2.5431309904153356
Dataset\TESS\YAF_disgust\YAF_home_disgust.wav,disgust,2.2826247235192922
Dataset\TESS\YAF_disgust\YAF_hurl_disgust.wav,disgust,2.2734906201359877
Dataset\TESS\YAF_disgust\YAF_hush_disgust.wav,disgust,2.387277791431146
Dataset\TESS\YAF_disgust\YAF_jail_disgust.wav,disgust,2.363275169984435
Dataset\TESS\YAF_disgust\YAF_jar_disgust.wav,disgust,2.514090276071107
Dataset\TESS\YAF_disgust\YAF_join_disgust.wav,disgust,2.8441058409109528
Dataset\TESS\YAF_disgust\YAF_judge_disgust.wav,disgust,2.6893585647579257
Dataset\TESS\YAF_disgust\YAF_jug_disgust.wav,disgust,2.5879413451298436
Dataset\TESS\YAF_disgust\YAF_juice_disgust.wav,disgust,2.6909150487425246
Dataset\TESS\YAF_disgust\YAF_keen_disgust.wav,disgust,2.4805439501925126
Dataset\TESS\YAF_disgust\YAF_keep_disgust.wav,disgust,2.548578684361432
Dataset\TESS\YAF_disgust\YAF_keg_disgust.wav,disgust,2.6446710903579915
Dataset\TESS\YAF_disgust\YAF_kick_disgust.wav,disgust,2.7507987220447285
Dataset\TESS\YAF_disgust\YAF_kill_disgust.wav,disgust,2.5210534938969444
Dataset\TESS\YAF_disgust\YAF_king_disgust.wav,disgust,2.4997542393708527
